Test Company,Ideal Company,Non-Ideal Company,Difference
avant.org.au,0.14598629172466357,0.16652410087409458,-0.020537809149431013
brary n,0.0,0.0,0.0
Aveda.com,0.07922744162687838,0.38483446713695635,-0.30560702551007796
avepoint.com,0.19003665426850644,0.15790326274848787,0.03213339152001857
ech sum,0.0,0.0,0.0
avera.org,0.12612302580948742,0.13771551783923827,-0.01159249202975085
ces gui,0.0,0.0,0.0
averittexpress.com,0.21285816588924472,0.23766868062094365,-0.02481051473169893
al comm,0.0,0.0,0.0
aveva.com,0.2807930511686778,0.2153038714676259,0.06548917970105192
avid.com,0.28428769488399186,0.24330135902130937,0.040986335862682494
rved se,0.0,0.0,0.0
avidxchange.com,0.285987998377665,0.25440142441326064,0.03158657396440434
ve mcla,0.0,0.0,0.0
avigilon.com,0.1580467728529349,0.13624743800664396,0.02179933484629093
ing qua,0.0,0.0,0.0
avinc.com,0.21875273978598958,0.12130699681508925,0.09744574297090033
 effici,0.0,0.0,0.0
avios.com,0.1882489003459145,0.43473369329237527,-0.24648479294646078
ed cana,0.0,0.0,0.0
avisbudgetgroup.com,0.14973788822053125,0.09390426239409165,0.055833625826439595
avisonyoung.com,0.2263003507764174,0.16312675689205225,0.06317359388436516
avispl.com,0.30002396563568173,0.1741929992774504,0.12583096635823132
aviva.com,0.2038655761401683,0.13267888399557415,0.07118669214459414
tle sim,0.0,0.0,0.0
avivainvestors.com,0.2047826577497142,0.16473490032066446,0.04004775742904973
p und a,0.0,0.0,0.0
awginc.com,0.18928598055497203,0.27039861927218095,-0.08111263871720892
aws.amazon.com,0.1985065231208199,0.17457050779328634,0.02393601532753356
amazon ,0.0,0.0,0.0
axa.com,0.19694912684861274,0.26319795055767936,-0.06624882370906662
im repo,0.0,0.0,0.0
axappphealthcare.co.uk,0.17004660611158978,0.1347917193788328,0.03525488673275698
nvenien,0.0,0.0,0.0
axial.net,0.1154407854364876,0.19298131793827789,-0.07754053250179029
axiomlaw.com,0.2740572768836384,0.12994065677486605,0.14411662010877235
axiossystems.com,0.2113565676223318,0.18178415555547087,0.029572412066860926
axis.com,0.32714342354814185,0.1380680016065294,0.18907542194161245
axway.com,0.25270527120376496,0.22795374184689216,0.024751529356872803
de su i,0.0,0.0,0.0
azblue.com,0.1995965379999911,0.2902120760313685,-0.0906155380313774
azlan.nl,0.0,0.0,0.0
babcockinternational.com,0.16433391159304825,0.18904897704453094,-0.024715065451482693
bacardilimited.com,0.15580730823841007,0.17957141331127233,-0.02376410507286225
baesystems.com,0.24111238470632157,0.2273334222326239,0.01377896247369767
chnolog,0.0,0.0,0.0
bain.com,0.26973297571474,0.21309527258289565,0.056637703131844325
d top c,0.0,0.0,0.0
bakerhughes.com,0.12559306016663307,0.11908200373874929,0.006511056427883785
bakermckenzie.com,0.1781137009183244,0.1976548842151943,-0.019541183296869907
bakertilly.com,0.19675781154834654,0.22894628939777473,-0.03218847784942819
eturnin,0.0,0.0,0.0
balfourbeatty.com,0.24337152301376325,0.18530910364424974,0.05806241936951351
bam.co.uk,0.11510133607161793,0.26223960491893705,-0.14713826884731912
bamnuttall.co.uk,0.10105128285882936,0.17207051757027284,-0.07101923471144347
bangor.ac.uk,0.24360889812921813,0.11314410021899987,0.13046479791021826
bangor.com,0.15592588087646622,0.2625185325669515,-0.10659265169048529
astern ,0.0,0.0,0.0
bankofengland.co.uk,0.08849976934452293,0.20840699367099377,-0.11990722432647084
ite coo,0.0,0.0,0.0
bankofireland.com,0.16452417408982226,0.294208932051953,-0.12968475796213072
 bank i,0.0,0.0,0.0
bankofmelbourne.com.au,0.2307039816506447,0.42352533543257087,-0.19282135378192616
reached,0.0,0.0,0.0
baptcare.org.au,0.1839912531687034,0.1545938909199098,0.029397362248793607
ild saf,0.0,0.0,0.0
baptist-health.com,0.10041983001359718,0.13513032965669244,-0.03471049964309526
barbican.org.uk,0.1340525042337431,0.13598855816551614,-0.0019360539317730407
barchester.com,0.09268288323495903,0.2669037846898121,-0.17422090145485303
barclayscorporate.com,0.37145483090781484,0.2982971284353732,0.07315770247244163
barco.com,0.2377998208468564,0.22000387304085212,0.017795947806004297
iteurs ,0.0,0.0,0.0
barfoot.co.nz,0.14006089607962294,0.34021941618453244,-0.2001585201049095
barnet.gov.uk,0.15708555839804395,0.21813037074518654,-0.061044812347142596
barrattcareers.co.uk,0.19792779731480428,0.3141446668255082,-0.1162168695107039
barrick.com,0.18253900808309317,0.10840943247596675,0.07412957560712642
bartonmalow.com,0.09297183956761786,0.07230171220160958,0.020670127366008276
basf.com,0.22652972238817046,0.11645117580472676,0.1100785465834437
 europa,0.0,0.0,0.0
basspro.com,0.07287456734965476,0.36673566264781077,-0.293861095298156
ditions,0.0,0.0,0.0
bath.ac.uk,0.06377553295658167,0.10028380269845064,-0.036508269741868965
bathfitter.com,0.18555584794438826,0.21670329332131197,-0.03114744537692371
bauermedia.co.uk,0.1619125648997721,0.10056756842022672,0.061344996479545374
bausch.com,0.19806012164321973,0.17696024863230475,0.021099873010914982
ing pro,0.0,0.0,0.0
baxter.com,0.2571555012702504,0.16452125745180818,0.09263424381844221
l dialy,0.0,0.0,0.0
baxters.com,0.1468632155748241,0.2746301266231521,-0.12776691104832802
bayada.com,0.13291662270664845,0.13163132138605332,0.0012853013205951225
baycare.org,0.12860999794076694,0.13356384508404479,-0.004953847143277845
eph hos,0.0,0.0,0.0
baylor.edu,0.1774464398797898,0.11874494382060055,0.058701496059189257
ore con,0.0,0.0,0.0
bazaarvoice.com,0.19034256797077698,0.2386880424006205,-0.04834547442984352
dea fic,0.0,0.0,0.0
bbb.org,0.28134566522039145,0.2511366935644107,0.030208971655980743
bbc.co.uk,0.16699196046913461,0.3043661686775711,-0.1373742082084365
nbsp bb,0.0,0.0,0.0
bbisolutions.com,0.2778710465524638,0.20014817370961185,0.07772287284285195
 contac,0.0,0.0,0.0
bbk.ac.uk,0.04732957007437365,0.11475594404735513,-0.06742637397298148
tment h,0.0,0.0,0.0
BBraunUSA.com,0.19528316857657543,0.16945446774649928,0.025828700830076157
bc.edu,0.141918821189614,0.14988136209497055,-0.007962540905356558
 school,0.0,0.0,0.0
bcbsm.com,0.14791777203082004,0.18177710960929178,-0.03385933757847173
lans me,0.0,0.0,0.0
bcbst.com,0.13703487221572985,0.19741865569333042,-0.06038378347760057
ies amp,0.0,0.0,0.0
bcdtravel.com,0.29682783078779484,0.25620020697957274,0.0406276238082221
bciaustralia.com,0.2678367495780322,0.20856760198037233,0.05926914759765989
bcm.edu,0.14785790906289017,0.2105173770261985,-0.06265946796330832
 early ,0.0,0.0,0.0
bcu.ac.uk,0.17282236428595601,0.24804914584246904,-0.07522678155651302
ocial c,0.0,0.0,0.0
bd.com,0.2025591884285919,0.18109413056918236,0.021465057859409553
 soluti,0.0,0.0,0.0
bdo.com,0.2866231627513814,0.2327735459823535,0.053849616769027886
 usbdo ,0.0,0.0,0.0
bdo.com.au,0.25247885242276746,0.20286047926008074,0.04961837316268672
peciali,0.0,0.0,0.0
beachbody.com,0.1143200317555313,0.19610859831928423,-0.08178856656375293
 expand,0.0,0.0,0.0
beaerospace.com,0.14547373671482916,0.146443538492442,-0.0009698017776128276
beazer.com,0.2043036840824136,0.19547655769728783,0.008827126385125755
beca.com,0.23024047996095948,0.27622968897549566,-0.04598920901453618
bechtel.com,0.3094675850019122,0.1497832576236065,0.15968432737830568
abontel,0.0,0.0,0.0
becker.com,0.14006870328366627,0.19895000189185183,-0.058881298608185556
beckman.com,0.2528207111128302,0.22646129568141388,0.026359415431416344
s jump ,0.0,0.0,0.0
bedbathandbeyond.com,0.11514111982217046,0.43375796922201826,-0.3186168493998478
bedford.gov.uk,0.1476758075262121,0.2386581526374479,-0.09098234511123582
beds.ac.uk,0.18548274066640966,0.17644940329177555,0.009033337374634104
pert ev,0.0,0.0,0.0
begbies-traynorgroup.com,0.29096565809340874,0.23530417561717387,0.05566148247623487
beiersdorf.com,0.20907556987463216,0.31699485111482384,-0.10791928124019168
ngs cor,0.0,0.0,0.0
belfastmet.ac.uk,0.15842490747935062,0.3219799328843924,-0.1635550254050418
 colleg,0.0,0.0,0.0
bellhelicopter.com,0.11107326567098906,0.10077368659851513,0.010299579072473933
bendongroup.com,0.0592648406597196,0.2122212768373884,-0.1529564361776688
benefitcosmetics.com,0.05944426713192105,0.44504739803212523,-0.38560313090020415
 ppar p,0.0,0.0,0.0
benefitfocus.com,0.19137323364035957,0.23896147611311117,-0.04758824247275159
benjaminmoore.com,0.15882430223570543,0.3413845943371345,-0.18256029210142904
bentley.com,0.1686648434575421,0.18299722106970875,-0.014332377612166658
jets ut,0.0,0.0,0.0
bentley.edu,0.2054386078472015,0.15114104092558223,0.05429756692161927
bentleymotors.com,0.13134059045810678,0.297434660955047,-0.16609407049694022
berkeleygroup.co.uk,0.21025887776861343,0.19886768123104423,0.011391196537569204
ve owne,0.0,0.0,0.0
bernardmatthews.com,0.08564696610273263,0.1391211602219666,-0.05347419411923397
bestbuddies.org,0.10894741437071437,0.3718803038694034,-0.26293288949868904
includi,0.0,0.0,0.0
bestwestern.com,0.07005484361073964,0.17861244428151996,-0.10855760067078031
ng wohl,0.0,0.0,0.0
bethematch.org,0.16909356114404897,0.2149803971271413,-0.04588683598309232
ure mis,0.0,0.0,0.0
beyondbank.com.au,0.1678198858644019,0.30453517751323794,-0.13671529164883603
le goal,0.0,0.0,0.0
bfi.org.uk,0.17473610917027557,0.25736490832519104,-0.08262879915491547
rowse b,0.0,0.0,0.0
bgca.org,0.16139900923483952,0.36468217942588527,-0.20328317019104575
nefits ,0.0,0.0,0.0
bgcpartners.com,0.22111281234705735,0.13074582639831392,0.09036698594874343
bgsu.edu,0.1481119934457615,0.2056604117659656,-0.0575484183202041
ses dat,0.0,0.0,0.0
bhf.org.uk,0.16414118127487062,0.35115220743550585,-0.18701102616063522
otland ,0.0,0.0,0.0
bibbyfinancialservices.com,0.29938303761406077,0.0996713679254145,0.19971166968864626
ding in,0.0,0.0,0.0
bibendum-wine.co.uk,0.21946547179386058,0.28396816890929266,-0.06450269711543208
tact co,0.0,0.0,0.0
bidvestlogistics.com,0.17457544574970912,0.19518021049811496,-0.020604764748405835
bigcommerce.com,0.04561485339377079,0.10437709878301546,-0.05876224538924467
bigheartpet.com,0.04084980846744371,0.08623693449849992,-0.04538712603105621
bioclinica.com,0.23248051233565165,0.15702091868237428,0.07545959365327737
biola.edu,0.31319171366152615,0.1640681475440749,0.14912356611745126
require,0.0,0.0,0.0
biomedcentral.com,0.12782043799409754,0.20777943080551503,-0.0799589928114175
ntacts ,0.0,0.0,0.0
bipsolutions.com,0.37659988294392394,0.17043481693728765,0.20616506600663628
obo inv,0.0,0.0,0.0
birchbox.com,0.007211423649001783,0.04037555530046436,-0.03316413165146258
birmingham.gov.uk,0.21080979058389487,0.20326543074683506,0.007544359837059811
eaths c,0.0,0.0,0.0
birst.com,0.21743691538794213,0.22881719736232864,-0.011380281974386508
bisk.com,0.13102932776466758,0.19738221901143485,-0.06635289124676727
bitc.org.uk,0.35171200756668414,0.16812179174411443,0.1835902158225697
le bott,0.0,0.0,0.0
BIU.com,0.1606756983744447,0.08386134673384484,0.07681435164059987
bjs.com,0.1470204163617963,0.3041844072953801,-0.1571639909335838
bk.com,0.056985722926021734,0.20009957038146903,-0.1431138474554473
bkd.com,0.21272086618633274,0.18264472098757537,0.03007614519875737
bkfs.com,0.2657585883513713,0.1894210706100823,0.076337517741289
califor,0.0,0.0,0.0
bl.uk,0.22185923159585033,0.3024033840277402,-0.08054415243188986
e playe,0.0,0.0,0.0
blackbaud.com,0.22404467749455895,0.20600065653718713,0.018044020957371815
BlackBerry.com,0.01878851188018884,0.11034362532004736,-0.09155511343985853
blackboard.com,0.2406691444055686,0.2038393896919902,0.03682975471357841
p schoo,0.0,0.0,0.0
blackbox.com,0.2569079123916712,0.21370062968681566,0.04320728270485555
oms pub,0.0,0.0,0.0
blackburn.gov.uk,0.13105302417366696,0.20717458898300664,-0.07612156480933968
blackducksoftware.com,0.15538500889588178,0.17485018629650065,-0.01946517740061887
tlc awa,0.0,0.0,0.0
blackpool.gov.uk,0.08852170874567786,0.18859543272203702,-0.10007372397635916
blackrock.com,0.20758632501696223,0.27554099995117964,-0.06795467493421742
thropy ,0.0,0.0,0.0
blackstone.com,0.15153053014434553,0.15551518207407794,-0.003984651929732408
bloomberg.com,0.28287025510070324,0.2875589657245214,-0.004688710623818149
loomber,0.0,0.0,0.0
bloomenergy.com,0.09161460749530154,0.06831174162928048,0.023302865866021052
bluecare.org.au,0.095224810477885,0.26356606900199037,-0.16834125852410536
bluecrossma.com,0.10866867147404594,0.10082260772059634,0.007846063753449595
 nation,0.0,0.0,0.0
bluefountainmedia.com,0.13518824732562898,0.20321255051249473,-0.06802430318686575
bluegreenvacations.com,0.066272049306508,0.16478323335921086,-0.09851118405270286
blueorigin.com,0.06651605879735309,0.090050400749282,-0.02353434195192891
bluescope.com,0.09666881174107017,0.1245586697158795,-0.027889857974809334
bluestatedigital.com,0.1173316798258479,0.07623651745245037,0.041095162373397526
bluewolf.com,0.2385914934746238,0.17603160931640002,0.06255988415822378
bmc.com,0.19499354976310257,0.17779619676179995,0.017197353001302623
prises ,0.0,0.0,0.0
bmihealthcare.co.uk,0.14008454441456422,0.2673473593202047,-0.12726281490564048
bmoharris.com,0.061295899329612394,0.3210160673698474,-0.259720168040235
bmrn.com,0.1406136103137604,0.19510731800316355,-0.05449370768940315
bms.com,0.18012113239795843,0.15750440108811858,0.02261673130983985
nt shor,0.0,0.0,0.0
bmw.co.uk,0.19938197185271403,0.26495370678510005,-0.06557173493238602
y proje,0.0,0.0,0.0
bne.com.au,0.1609290968320208,0.2694189396317351,-0.10848984279971427
bnymellon.com,0.11946708612218318,0.17021243590856924,-0.05074534978638606
estment,0.0,0.0,0.0
bnz.co.nz,0.24895838141824725,0.43410933879142444,-0.1851509573731772
boaweb.com,0.16498940394038372,0.19885464892698723,-0.03386524498660351
bobcat.com,0.13101339214832347,0.22281145675489178,-0.09179806460656831
quest b,0.0,0.0,0.0
BOConline.co.uk,0.14733101969035006,0.1001755158196723,0.04715550387067777
ay incl,0.0,0.0,0.0
boden.co.uk,0.0733689774097256,0.30161172420299903,-0.22824274679327344
bodybuilding.com,0.17464179355073395,0.3296356193779122,-0.15499382582717824
 intens,0.0,0.0,0.0
bofaml.com,0.09824527033508819,0.24670334216582301,-0.14845807183073484
bohlerengineering.com,0.17190856674434732,0.17898935071994684,-0.007080783975599525
bolton.ac.uk,0.19752389850782234,0.1671503270184094,0.030373571489412943
rsl nbs,0.0,0.0,0.0
bom.gov.au,0.16193154760973424,0.11748922452622451,0.04444232308350973
nationa,0.0,0.0,0.0
bomgar.com,0.1633171558795483,0.21417784773721102,-0.05086069185766273
bond.edu.au,0.2252375224129001,0.19892946856197005,0.026308053850930047
e bond ,0.0,0.0,0.0
boohoo.com,0.029995963207395004,0.21935788496820854,-0.18936192176081354
bookit.com,0.1695465667868453,0.2639004800681107,-0.09435391328126538
boots.jobs,0.15780249027238463,0.22769897737297592,-0.06989648710059129
boral.com.au,0.15581342142538224,0.17013061355552725,-0.014317192130145012
bordgaisenergy.ie,0.23806506397057775,0.16616974655158073,0.07189531741899702
bordnamona.ie,0.11766032197482397,0.09621601026300898,0.02144431171181499
boschsecurity.com,0.19449707951502057,0.22154415528336532,-0.027047075768344753
bostonscientific.com,0.1758704314604091,0.13984055958764352,0.03602987187276557
nal cor,0.0,0.0,0.0
bottomline.com,0.20619210903565324,0.22589784507799535,-0.019705736042342104
loud ba,0.0,0.0,0.0
bounty.com,0.11269150125278429,0.19281325135423913,-0.08012175010145484
 guides,0.0,0.0,0.0
bournemouth.ac.uk,0.22677237361861186,0.19667588533728522,0.030096488281326633
bournemouth.gov.uk,0.11622954935890809,0.2640800760003774,-0.14785052664146933
box.com,0.1426318418396205,0.11901730745452563,0.023614534385094865
boxhill.edu.au,0.2460577079501531,0.27182275062593286,-0.025765042675779753
tnershi,0.0,0.0,0.0
boydgaming.com,0.22384515499749102,0.24224737759512535,-0.018402222597634327
program,0.0,0.0,0.0
bp.com,0.23180087848640876,0.1427251892866614,0.08907568919974737
nt sust,0.0,0.0,0.0
bpha.org.uk,0.16066952356508785,0.07659953281849137,0.08406999074659648
bpp.com,0.15628420982407815,0.17106335370041367,-0.014779143876335527
bracknell-forest.gov.uk,0.2201375890621182,0.16479184263379193,0.055345746428326265
bradford.ac.uk,0.19670960800425769,0.1882905642573836,0.008419043746874078
bradford.gov.uk,0.2076737642691397,0.2606190807857609,-0.05294531651662121
bradycorp.com,0.24768374950176364,0.29271696954241166,-0.045033220040648025
brafton.com,0.17496815302573118,0.07088085634948393,0.10408729667624725
brammer.biz,0.2414282377399891,0.19317548006187607,0.04825275767811302
brandlearning.com,0.1669257368660523,0.1804877868312849,-0.013562049965232609
 strate,0.0,0.0,0.0
brandmuscle.com,0.18984432107873747,0.20478669869630903,-0.014942377617571556
brasfieldgorrie.com,0.24678414386681033,0.12112868063645951,0.12565546323035082
bravurasolutions.com,0.33521553698730794,0.20394908273831763,0.1312664542489903
ions ac,0.0,0.0,0.0
brenntag.com,0.34366484954364557,0.2734134642587119,0.07025138528493369
oyer am,0.0,0.0,0.0
bridgend.gov.uk,0.16925909277902018,0.21664198789557912,-0.04738289511655894
bridgepointeducation.com,0.103620859381048,0.11151480719614583,-0.007893947815097835
bridgestoneamericas.com,0.26276435171246404,0.2161555220951169,0.046608829617347136
briggsandstratton.com,0.0,0.03147995555418497,-0.03147995555418497
brightergy.com,0.19460908933430848,0.15515260437257408,0.0394564849617344
brighthorizons.com,0.1433640221365917,0.2535580202610392,-0.1101939981244475
oyees c,0.0,0.0,0.0
brighthouse.co.uk,0.12538145150798943,0.3254292850487831,-0.20004783354079367
brighthouse.com,0.27356907339038666,0.25406836087230183,0.01950071251808483
brighton.ac.uk,0.21973791378643873,0.1683803441818287,0.05135756960461002
 identi,0.0,0.0,0.0
brighton-hove.gov.uk,0.16990806304904535,0.2943248217640535,-0.12441675871500815
anuary ,0.0,0.0,0.0
brighttalk.com,0.2009941931661679,0.13216703689999326,0.06882715626617464
brisbanefestival.com.au,0.10216600032191528,0.170522453449917,-0.06835645312800173
bristol.ac.uk,0.22791436932359602,0.1990919299333818,0.028822439390214227
bristol.gov.uk,0.24860701233917934,0.19873301770093935,0.04987399463823999
britishcouncil.org,0.12495665488794441,0.13322378845842914,-0.008267133570484725
britishcycling.org.uk,0.1458235229644744,0.24370793798516052,-0.09788441502068612
address,0.0,0.0,0.0
britishgas.co.uk,0.2082366555412662,0.15080357233992944,0.05743308320133675
british-gypsum.com,0.2056708954094178,0.25880328481795273,-0.05313238940853493
tional ,0.0,0.0,0.0
britishmuseum.org,0.156172182642223,0.38345768095127003,-0.22728549830904704
access ,0.0,0.0,0.0
broadcom.com,0.16155502168893218,0.15684072206533586,0.004714299623596319
t conve,0.0,0.0,0.0
broadinstitute.org,0.10381761342305282,0.12435367275083335,-0.020536059327780534
broadridge.com,0.15805094585556956,0.15921447055302831,-0.0011635246974587565
tin fre,0.0,0.0,0.0
brocade.com,0.193263220210542,0.193749999838287,-0.0004867796277449876
japan i,0.0,0.0,0.0
brokernetwork.co.uk,0.2275808845473418,0.2042654334077933,0.0233154511395485
bronto.com,0.2595036720583697,0.3199599875656438,-0.060456315507274094
 guinea,0.0,0.0,0.0
brookings.edu,0.148207318339324,0.30077800870106325,-0.15257069036173926
Brooks.com,0.20161771336040374,0.21165286438617345,-0.010035151025769712
ents ma,0.0,0.0,0.0
brooksbrothers.com,0.09115444732788684,0.3947623120963396,-0.30360786476845275
s amp a,0.0,0.0,0.0
brother.co.uk,0.28584922935612717,0.23754229389548198,0.048306935460645184
 suppli,0.0,0.0,0.0
brother-usa.com,0.27766027789180586,0.19813689827886835,0.07952337961293751
brown.edu,0.124538961468679,0.1518444068053576,-0.0273054453366786
grant a,0.0,0.0,0.0
brownandcaldwell.com,0.1339930385329837,0.06773294620824871,0.06626009232473498
brownejacobson.com,0.28395830205570277,0.239810769414174,0.044147532641528764
ty lice,0.0,0.0,0.0
brown-forman.com,0.17052725836512286,0.22651246098134306,-0.0559852026162202
nance b,0.0,0.0,0.0
brownrudnick.com,0.12856468698796442,0.2132848221600999,-0.08472013517213547
brp.com,0.20176454247977763,0.30000400539732747,-0.09823946291754984
ohidexo,0.0,0.0,0.0
bruntwood.co.uk,0.1742683737999527,0.31128396841115474,-0.13701559461120205
bsu.edu,0.08750011299925575,0.11335644365049766,-0.025856330651241904
bt.com.au,0.13653286962016814,0.20763369563244155,-0.07110082601227341
ion wes,0.0,0.0,0.0
btconferencing.com,0.2158485928737679,0.18418757228961077,0.031661020584157124
btgplc.com,0.21952055898423145,0.1438260026101547,0.07569455637407674
btireland.com,0.21767586111418283,0.16536295730402892,0.05231290381015391
btlaw.com,0.2760332285472792,0.19234670543877724,0.08368652310850194
btp.police.uk,0.1017995703903175,0.28125275259803195,-0.17945318220771445
involve,0.0,0.0,0.0
bu.edu,0.14989146054119512,0.1655514832875776,-0.01566002274638248
tual ev,0.0,0.0,0.0
buckeye.com,0.07047135113525639,0.18310707865473147,-0.11263572751947508
bucks.ac.uk,0.18631087305437163,0.20478177909627027,-0.018470906041898633
rofessi,0.0,0.0,0.0
buckscc.gov.uk,0.16629889098511028,0.23153807969073933,-0.06523918870562906
buffalo.edu,0.18270180489364757,0.2097204178534871,-0.02701861295983954
s langu,0.0,0.0,0.0
buffalowildwings.com,0.0,0.0,0.0
buildingbetterfutures.com,0.007253371068181285,0.0,0.007253371068181285
burberrycareers.com,0.16496729958654688,0.19393443637389055,-0.028967136787343667
bureauveritas.com,0.32376420025049835,0.2066190238934257,0.11714517635707264
e keep ,0.0,0.0,0.0
burges-salmon.com,0.22296117684467767,0.16722891164573314,0.05573226519894453
burnsmcd.com,0.15325788291965145,0.15096020700540905,0.002297675914242403
burson-marsteller.com,0.19885421611571716,0.19798754754284748,0.0008666685728696832
business.comcast.com,0.3131988580165939,0.1977533385164827,0.11544551950011123
business.directenergy.com,0.2725982597503963,0.1110463281443816,0.16155193160601472
market ,0.0,0.0,0.0
business.westernunion.com,0.29647993425784047,0.19321518213563957,0.1032647521222009
business.yell.com,0.3292430844140098,0.26463340782631134,0.06460967658769845
business-sa.com,0.4154905736580333,0.2438931947566174,0.17159737890141594
businesstalentgroup.com,0.17592463164115646,0.1988487507891972,-0.02292411914804074
businesswest.co.uk,0.4129317405813561,0.3119171753363626,0.10101456524499353
butler.edu,0.20296690580447257,0.19086376842815878,0.0121031373763138
ost gra,0.0,0.0,0.0
bv.com,0.07160675145927105,0.16144802077315437,-0.08984126931388332
r trans,0.0,0.0,0.0
bvdinfo.com,0.13654178665805497,0.20479253643575193,-0.06825074977769696
antiric,0.0,0.0,0.0
bwpmlp.com,0.09060365703888146,0.08792681575462208,0.002676841284259379
byu.edu,0.12546967282422994,0.14774579937119997,-0.022276126546970032
c3presents.com,0.11883591537324913,0.10723074128507276,0.011605174088176365
ca.com,0.20798013256363074,0.15885449242948274,0.049125640134147996
ner exp,0.0,0.0,0.0
caa.com,0.0,0.0,0.0
cabi.org,0.17871566060439073,0.19186726798902395,-0.013151607384633224
nic res,0.0,0.0,0.0
cableone.net,0.2313237504664029,0.2100915935760787,0.021232156890324205
cabotcmp.com,0.18605340660701408,0.11096526573468085,0.07508814087233323
cabotcorp.com,0.3138274181717739,0.22822498312271192,0.08560243504906198
enting ,0.0,0.0,0.0
caci.com,0.2240610859980631,0.10619641003062896,0.11786467596743413
n estab,0.0,0.0,0.0
cacionline.net,0.17189817612112002,0.20439555825602068,-0.032497382134900665
cadence.com,0.0767966537235809,0.23439213880776769,-0.1575954850841868
signal ,0.0,0.0,0.0
cadwalader.com,0.3243597296197733,0.0846101818454226,0.23974954777435067
clearan,0.0,0.0,0.0
caesars.com,0.13334205719069073,0.18836173232225362,-0.05501967513156289
cairns.qld.gov.au,0.15031120102322618,0.20129773025778286,-0.05098652923455668
calcas.com,0.08886119820627202,0.14053859575934818,-0.05167739755307617
callawaygolf.com,0.18111063708846054,0.3743342532582551,-0.19322361616979455
calliduscloud.com,0.16627620660742515,0.1458239451677711,0.020452261439654035
nage pi,0.0,0.0,0.0
callprint.co.uk,0.19241426233997833,0.23208826001205843,-0.0396739976720801
caltex.com.au,0.19781877512379314,0.26814669505916283,-0.07032791993536969
cam.ac.uk,0.16994689205951716,0.16056648921432365,0.009380402845193508
cambridge.org,0.15803452189039302,0.2753743036805901,-0.1173397817901971
ts appl,0.0,0.0,0.0
camden.gov.uk,0.2221830778306465,0.2867628466777607,-0.0645797688471142
ards ho,0.0,0.0,0.0
camelotgroup.co.uk,0.2478107724264673,0.23640890868351444,0.01140186374295285
campusapartments.com,0.15122750682675726,0.14156849875565972,0.009659008071097541
canadalife.com,0.14460577960972926,0.146178681134767,-0.001572901525037751
ove com,0.0,0.0,0.0
canberra.edu.au,0.21854590456100187,0.2042681815596433,0.014277723001358572
rs busi,0.0,0.0,0.0
cancer.org,0.18059407370968245,0.23577197601869285,-0.0551779023090104
tment a,0.0,0.0,0.0
cancercenter.com,0.15286900450705532,0.18142513672200633,-0.028556132214951013
women c,0.0,0.0,0.0
cancercouncil.com.au,0.19532279511936063,0.2788562872521282,-0.08353349213276756
n prote,0.0,0.0,0.0
cancerresearchuk.org,0.13109441788130957,0.2780797918217022,-0.14698537394039266
esource,0.0,0.0,0.0
cancervic.org.au,0.163242607333979,0.2663216925539212,-0.10307908521994219
ses kee,0.0,0.0,0.0
canon.co.uk,0.22858045574019772,0.30538158339396887,-0.07680112765377115
load us,0.0,0.0,0.0
canonical.com,0.27417305185365554,0.2121956173361818,0.06197743451747373
canterbury.ac.nz,0.20220801471133107,0.21075093839710612,-0.008542923685775056
quiries,0.0,0.0,0.0
canterbury.ac.uk,0.17575299083936938,0.17010114024022782,0.005651850599141556
ms amp ,0.0,0.0,0.0
capella.edu,0.194382506035265,0.1339877623319439,0.0603947437033211
chology,0.0,0.0,0.0
capgemini.com,0.24323662285659012,0.21451228751694848,0.028724335339641638
n retai,0.0,0.0,0.0
capita-mits.co.uk,0.17873709416464564,0.12738307365261028,0.05135402051203536
capsugel.com,0.24250231884207843,0.20128607259151465,0.041216246250563776
carahsoft.com,0.2290387473901338,0.18983438710610687,0.039204360284026935
caravanclub.co.uk,0.09948630344578292,0.17552878816158712,-0.0760424847158042
carcareplan.co.uk,0.19919771947310147,0.20244072459936652,-0.0032430051262650472
cardiffmet.ac.uk,0.22967603362101047,0.14676382780871644,0.08291220581229403
cardinia.vic.gov.au,0.12408299497413135,0.21156350713574934,-0.087480512161618
cardno.com,0.2269357940891915,0.14764736782413,0.07928842626506152
o group,0.0,0.0,0.0
carecredit.com,0.11706002034660538,0.3063516310386386,-0.1892916106920332
careerbuilder.com,0.18299532583718958,0.28572987030803265,-0.10273454447084307
careered.com,0.18255173943026842,0.07591384477412755,0.10663789465614087
careers.centura.org,0.10666908364564755,0.11263734725405637,-0.005968263608408825
careers.dish.com,0.18253809372298627,0.21396697717939928,-0.03142888345641301
careers.equinox.com,0.2064418121679417,0.29944945695352354,-0.09300764478558185
careers.pepboys.com,0.22001993418130916,0.3602274921102818,-0.14020755792897266
careers.topshop.com,0.08598784613272659,0.2246515255389728,-0.13866367940624622
careers.virginmedia.com,0.1873594555538097,0.24219001363773654,-0.05483055808392684
careers.williamgrant.com,0.22939942620907458,0.2149015808700485,0.014497845339026094
caresource.com,0.18793304480674866,0.16847656055753646,0.019456484249212203
reersex,0.0,0.0,0.0
careuk.com,0.10039067675665006,0.24233955094491974,-0.14194887418826968
cargill.com,0.29395869085235377,0.25797391887084264,0.03598477198151112
